1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;2
1;2
1;3
1;2
1;2
1;4
1;5
1;6
1;4
1;5
1;7
1;5
1;8
1;8
1;5
1;4
1;5
1;9
1;12
1;10
1;11
1;27
1;13
2;13
2;13
2;14
2;14
2;14
2;14
2;14
2;14
2;14
2;62
2;62
2;16
2;17
2;18
2;14
2;18
2;19
2;19
2;20
2;17
2;18
2;19
2;19
2;19
2;20
2;21
2;22
2;5
2;9
2;154
2;24
2;25
2;26
2;26
2;5
2;9
3;16
3;16
3;17
3;18
3;17
3;18
3;17
3;18
3;16
4;28
4;28
4;28
4;28
4;29
4;29
4;5
4;18
4;3
4;5
4;5
4;7
4;5
4;8
4;31
4;32
4;33
4;34
4;35
4;36
4;12
4;37
4;13
5;13
5;13
5;13
5;38
5;13
5;39
5;40
5;41
5;40
5;41
5;40
5;41
5;42
5;43
5;42
5;43
5;44
5;44
5;5
5;5
5;57
5;45
5;46
5;47
5;46
5;47
5;48
5;48
5;42
5;43
5;44
5;46
5;47
5;42
5;43
5;42
5;43
5;44
5;46
5;46
5;46
5;46
5;46
5;46
5;46
5;46
5;48
5;48
5;49
5;50
5;49
5;51
5;5
5;4
5;4
5;5
5;52
5;4
5;5
5;53
5;5
5;4
5;5
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;54
6;8
6;136
6;4
6;5
6;6
6;4
6;5
6;57
6;23
6;58
6;59
6;58
6;59
7;60
7;61
7;61
7;61
7;62
7;61
7;61
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;62
7;40
7;41
7;63
7;63
7;64
7;40
7;41
7;63
7;63
7;64
7;40
7;41
7;63
7;63
7;158
7;158
7;49
7;15
7;65
7;66
7;4
7;4
7;5
7;67
7;4
7;4
7;5
7;68
7;69
8;13
8;13
8;13
8;13
8;38
8;13
8;38
8;13
8;39
8;40
8;41
8;46
8;47
8;46
8;47
8;46
8;47
8;46
8;47
8;46
8;47
8;46
8;47
8;70
8;49
8;99
8;49
8;71
8;5
8;30
8;72
8;73
8;72
8;160
8;160
8;70
8;49
8;99
8;49
8;74
8;75
8;4
8;49
8;76
8;5
8;77
8;4
8;5
8;78
8;79
9;13
9;13
9;40
9;41
9;40
9;41
9;40
9;41
9;40
9;41
9;40
9;41
9;40
9;41
9;41
9;40
9;41
9;40
9;41
9;40
9;41
9;63
9;63
9;40
9;41
9;63
9;40
9;41
9;63
9;40
9;41
9;41
9;40
9;41
9;41
9;80
9;4
9;5
9;81
9;105
9;5
9;4
9;82
9;83
10;16
10;17
10;18
10;17
10;18
10;17
10;18
10;19
10;19
10;20
10;21
10;22
10;21
10;22
10;4
10;5
10;94
10;21
10;21
10;22
10;4
10;5
10;84
10;21
10;22
10;21
10;21
10;17
10;18
10;17
10;16
10;16
10;16
10;16
10;17
10;18
10;17
10;18
10;17
10;18
10;17
10;18
10;19
10;19
10;20
10;17
10;18
10;19
10;19
10;20
10;21
10;77
10;18
10;17
