1;1
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;3
1;2
1;3
1;2
1;3
1;3
1;3
1;3
1;4
1;4
1;4
1;4
1;4
1;4
1;4
1;4
1;4
1;4
1;4
1;5
1;6
1;7
1;6
1;8
1;7
1;6
1;9
1;8
2;10
2;10
2;10
2;10
2;10
2;10
2;11
2;36
2;11
2;12
2;13
2;12
2;13
2;12
2;12
2;13
2;12
2;13
2;12
2;13
2;12
2;12
2;14
2;14
2;15
2;15
2;15
2;16
2;17
2;18
2;18
2;7
2;6
2;19
2;6
2;20
2;20
2;18
2;76
2;21
2;6
2;22
3;10
3;10
3;10
3;23
3;23
3;23
3;23
3;23
3;23
3;24
3;24
3;23
3;24
3;24
3;24
3;24
3;23
3;24
3;24
3;24
3;24
3;23
3;24
3;24
3;24
3;23
3;24
3;24
3;24
3;24
3;23
3;24
3;24
3;24
3;25
3;7
3;6
3;26
3;6
3;87
3;87
3;87
3;27
3;7
3;6
3;28
3;29
3;30
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;31
4;15
4;15
4;15
4;16
4;17
4;16
4;17
4;32
4;32
4;7
4;33
4;34
4;33
4;34
4;35
4;7
4;6
4;33
4;34
4;33
4;34
5;10
5;10
5;10
5;10
5;10
5;10
5;10
5;10
5;11
5;36
5;11
5;36
5;11
5;36
5;15
5;15
5;15
5;16
5;17
5;15
5;15
5;15
5;15
5;16
5;33
5;34
5;33
5;34
5;35
5;7
5;6
5;33
5;34
5;33
5;34
5;36
5;32
5;32
5;36
5;37
5;38
5;39
5;7
5;6
5;40
5;6
5;41
5;42
6;10
6;10
6;10
6;10
6;10
6;10
6;10
6;10
6;10
6;10
6;10
6;37
6;38
6;37
6;38
6;37
6;38
6;37
6;38
6;37
6;38
6;37
6;38
6;32
6;32
6;36
6;32
6;32
6;42
6;32
6;32
6;32
6;42
6;7
6;40
6;6
6;41
6;42
6;6
6;7
6;6
6;41
6;42
6;7
6;40
6;41
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;2
7;43
7;44
7;43
7;44
7;43
7;44
7;43
7;44
7;43
7;44
7;43
7;44
7;43
7;44
7;43
7;45
7;6
7;46
7;45
7;6
7;46
7;7
7;6
7;47
7;48
7;7
7;6
7;49
7;6
7;50
7;7
7;6
7;47
7;48
8;10
8;10
8;10
8;10
8;10
8;10
8;10
8;10
8;10
8;10
8;51
8;51
8;51
8;51
8;51
8;51
8;51
8;51
8;51
8;51
8;14
8;14
8;52
8;52
8;7
8;6
8;53
8;6
8;54
8;126
8;55
8;56
8;57
9;10
9;118
9;118
9;118
9;118
9;118
9;118
9;118
9;118
9;118
9;118
9;118
9;59
9;118
9;59
9;60
9;60
9;60
9;60
9;60
9;61
9;62
9;61
9;63
9;64
9;63
9;65
9;7
9;6
9;53
9;6
9;66
9;7
9;6
9;67
9;8
9;7
9;6
9;68
9;6
9;69
9;70
9;71
9;72
10;2
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;73
10;69
10;69
10;7
10;6
10;68
10;7
10;69
10;70
10;7
10;6
10;68
10;7
10;4
10;4
10;4
11;10
11;10
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;74
11;74
11;75
11;74
11;75
11;74
11;75
11;74
11;75
11;4
11;4
11;4
11;4
11;4
11;4
11;76
11;77
11;6
11;7
11;6
11;78
11;79
11;7
11;7
11;6
11;22
12;10
12;10
12;10
12;10
12;10
12;10
12;11
12;36
12;11
12;36
12;11
12;36
12;11
12;84
12;84
12;80
12;81
12;7
12;6
12;78
12;82
12;6
12;7
12;6
12;78
12;83
12;83
12;83
12;83
12;83
12;83
12;83
13;10
13;10
13;10
13;10
13;10
13;10
13;10
13;36
13;11
13;36
13;11
13;84
13;84
13;84
13;52
13;52
13;7
13;6
13;22
13;6
13;52
13;7
13;6
13;83
13;83
13;83
13;83
13;83
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;86
14;23
14;24
14;24
14;24
14;24
14;23
14;24
14;24
14;24
14;24
14;24
14;24
14;24
14;25
14;7
14;6
14;26
14;7
14;87
14;87
14;7
14;27
14;7
14;6
14;22
14;28
14;29
14;30
14;88
14;88
14;88
14;29
14;30
15;10
15;22
15;22
15;22
15;22
15;22
15;24
15;24
15;24
15;25
15;25
15;25
15;24
15;24
15;25
15;24
15;24
15;25
15;24
15;24
15;24
15;25
15;25
15;24
15;24
15;25
15;24
15;24
15;24
15;25
15;24
15;24
15;24
15;25
15;24
15;24
15;24
15;25
15;24
15;24
15;24
15;14
15;25
15;7
15;6
15;26
15;7
15;87
15;87
15;27
15;7
15;6
15;27
15;28
15;88
15;88
15;29
16;1
16;1
16;1
16;89
16;90
16;89
16;90
16;89
16;90
16;89
16;90
16;89
16;90
16;89
16;90
16;89
16;91
16;89
16;91
16;91
16;91
16;91
16;92
16;7
16;6
16;93
16;6
16;94
16;95
16;96
16;6
16;97
16;7
16;6
16;98
16;99
16;100
16;98
16;99
16;100
16;98
16;99
16;100
16;98
16;99
16;100
16;98
17;101
17;101
17;101
17;101
17;101
17;101
17;101
17;101
17;101
17;101
17;101
17;92
17;7
17;6
17;93
17;7
17;94
17;6
17;7
17;6
17;95
17;96
17;7
17;97
17;102
17;103
17;102
17;103
18;10
18;10
18;10
18;10
18;10
18;10
18;89
18;90
18;89
18;90
18;89
18;90
18;89
18;90
18;89
18;90
18;89
18;90
18;89
18;90
18;89
18;90
18;89
18;91
18;91
18;91
18;89
18;91
18;91
18;91
18;92
18;7
18;6
18;93
18;6
18;94
18;6
18;7
18;6
18;95
18;96
18;96
18;7
18;97
18;102
18;103
18;102
18;103
18;7
18;6
18;104
18;6
18;105
19;10
19;10
19;10
19;10
19;10
19;10
19;10
19;10
19;10
19;10
19;10
19;10
19;106
19;10
19;10
19;106
19;11
19;36
19;11
19;84
19;84
19;80
19;81
19;7
19;6
19;82
19;7
19;6
19;18
19;14
19;106
19;32
19;32
19;36
19;37
19;38
19;39
19;6
19;40
19;6
19;41
19;42
19;7
19;107
20;10
20;118
20;118
20;118
20;118
20;118
20;118
20;118
20;118
20;118
20;118
20;118
20;59
20;118
20;60
20;60
20;60
20;60
20;60
20;61
20;62
20;61
20;63
20;64
20;63
20;108
20;67
20;8
20;7
20;6
20;68
20;6
20;69
20;70
20;71
20;72
20;71
20;72
20;71
20;72
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;89
21;90
21;89
21;90
21;89
21;90
21;89
21;90
21;89
21;90
21;89
21;91
21;91
21;91
21;89
21;91
21;91
21;91
21;185
21;89
21;91
21;91
21;91
21;92
21;7
21;93
21;6
21;95
21;96
21;96
21;96
21;6
21;97
21;102
21;103
21;102
21;103
21;102
21;102
21;103
21;108
22;2
22;2
22;2
22;2
22;2
22;2
22;2
22;2
22;2
22;3
22;3
22;61
22;63
22;61
22;109
22;109
22;11
22;64
22;64
22;64
22;64
22;64
22;73
22;73
22;73
22;73
22;73
22;69
22;69
22;7
22;6
22;46
22;70
23;2
23;2
23;2
23;2
23;2
23;2
23;2
23;2
23;2
23;2
23;2
23;3
23;28
23;3
23;3
23;3
23;3
23;3
23;3
23;3
23;3
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
23;4
24;10
24;10
24;10
24;10
24;10
24;10
24;10
24;10
24;10
24;1023
24;23
24;24
24;23
24;23
24;24
24;24
24;23
24;23
24;24
24;24
24;23
24;4
24;4
24;4
24;4
24;4
24;4
24;4
24;4
24;4
24;112
24;7
24;6
24;113
24;6
24;114
24;114
24;115
24;114
24;114
24;116
24;115
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;10
25;23
25;23
25;23
25;23
25;23
25;23
25;23
25;23
25;24
25;24
25;23
25;23
25;24
25;13
25;12
25;13
25;12
25;13
25;117
25;117
25;117
25;25
25;7
25;6
25;26
25;6
25;87
25;87
25;6
25;27
25;7
25;6
25;26
25;6
25;114
25;114
25;115
25;115
25;114
25;114
25;116
25;115
26;10
26;10
26;10
26;10
26;10
26;10
26;10
26;10
26;10
26;12
26;13
26;12
26;29
26;30
26;88
26;88
26;29
26;30
26;30
26;88
26;88
26;29
26;30
26;88
26;88
26;88
26;29
26;30
26;30
26;88
26;88
26;29
26;30
26;112
26;7
26;6
26;26
26;6
26;87
26;87
26;27
26;7
26;115
26;115
26;114
26;115
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;118
27;59
27;118
27;119
27;120
27;121
27;119
27;120
27;121
27;122
27;122
27;123
27;123
27;7
27;6
27;124
27;125
27;6
27;24
27;125
27;7
27;124
27;69
27;126
27;55
27;56
28;10
28;10
28;118
28;118
28;118
28;118
28;118
28;118
28;118
28;118
28;119
28;120
28;121
28;119
28;120
28;121
28;57
28;56
28;56
28;56
28;56
28;57
28;57
28;124
28;69
28;126
28;55
28;122
28;122
28;122
29;10
29;10
29;10
29;10
29;10
29;10
29;10
29;10
29;89
29;91
29;89
29;91
29;89
29;91
29;89
29;91
29;89
29;91
29;130
29;131
29;130
29;131
29;130
29;131
29;130
29;131
29;50
29;7
29;6
29;47
29;48
29;132
29;133
29;7
29;6
29;40
29;6
29;134
29;51
30;118
30;118
30;118
30;118
30;118
30;118
30;118
30;118
30;118
30;118
30;59
30;118
30;60
30;60
30;60
30;60
30;60
30;118
30;59
30;60
30;60
30;60
30;60
30;5790
30;5790
30;5790
30;46
30;8
30;7
30;6
30;40
30;6
30;65
30;7
30;6
30;53
30;65
30;7
30;6
30;136
30;137
30;140
31;10
31;118
31;118
31;118
31;118
31;118
31;118
31;118
31;59
31;118
31;118
31;118
31;59
31;118
31;60
31;60
31;60
31;61
31;62
31;61
31;63
31;138
31;136
31;137
31;138
31;136
31;137
31;138
31;136
31;137
31;138
31;136
31;137
31;138
31;136
31;137
31;138
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;2
32;28
32;28
32;29
32;30
32;88
32;88
32;29
32;30
32;88
32;88
32;88
32;29
32;30
32;28
32;28
32;28
32;141
32;142
32;143
32;144
32;145
32;145
32;7
32;6
32;25
32;7
32;6
32;26
32;6
32;87
32;87
32;27
33;10
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;118
33;22
33;36
33;22
33;36
33;22
33;36
33;22
33;36
33;22
33;28
33;29
33;30
33;88
33;88
33;88
33;29
33;12
33;7
33;115
33;115
33;114
33;116
33;115
33;115
33;114
33;116
33;146
33;7
33;6
33;147
33;6
33;146
33;26
33;6
33;7
33;146
33;108
33;108
34;10
34;10
34;10
34;10
34;10
34;10
34;10
34;10
34;148
34;10
34;10
34;148
34;148
34;23
34;24
34;24
34;24
34;23
34;23
34;24
34;24
34;23
34;24
34;24
34;24
34;24
34;23
34;24
34;24
34;24
34;24
34;23
34;112
34;6
34;115
34;115
34;114
34;115
34;116
34;7
34;6
34;14
34;76
34;146
34;7
34;6
34;26
34;7
34;146
34;26
34;6
34;106
35;10
35;10
35;10
35;10
35;23
35;23
35;24
35;24
35;23
35;24
35;24
35;23
35;24
35;24
35;24
35;23
35;24
35;24
35;24
35;24
35;23
35;24
35;24
35;24
35;24
35;23
35;24
35;24
35;24
35;24
35;24
35;24
35;24
35;24
35;24
35;57
35;7
35;6
35;25
35;7
35;6
35;26
35;6
35;88
35;88
35;6
35;27
35;7
35;6
35;26
35;6
35;150
35;151
36;10
36;10
36;10
36;10
36;10
36;10
36;10
36;10
36;10
36;10
36;89
36;90
36;89
36;90
36;89
36;90
36;89
36;90
36;89
36;90
36;89
36;90
36;89
36;90
36;130
36;131
36;130
36;153
36;41
36;7
36;6
36;124
36;125
36;6
36;47
36;48
36;7
36;6
36;47
36;48
36;132
36;133
37;10
37;23
37;23
37;23
37;23
37;24
37;23
37;23
37;24
37;23
37;23
37;24
37;23
37;23
37;23
37;23
37;23
37;24
37;24
37;23
37;23
37;23
37;23
37;23
37;23
37;24
37;24
37;24
37;23
37;23
37;23
37;24
37;74
37;75
37;154
37;155
37;74
37;75
37;154
37;155
37;158
37;154
