1;1
1;1
1;1
1;1
1;2
1;2
1;2
1;2
1;2
1;2
1;2
1;3
1;3
1;4
1;5
1;4
1;6
1;6
1;4
1;7
1;4
1;8
1;8
1;7
1;4
1;9
1;4
1;6
1;6
2;1
2;1
2;1
2;1
2;1
2;2
2;2
2;2
2;2
2;8
2;8
2;7
2;4
2;10
2;11
2;7
2;4
2;12
2;4
2;6
2;6
2;4
2;13
3;1
3;14
3;1
3;1
3;1
3;15
3;1
3;15
3;1
3;15
3;16
3;16
3;8
3;8
3;7
3;4
3;10
3;11
3;7
3;4
3;12
3;4
3;17
3;7
3;7
3;4
3;12
3;4
3;18
4;1
4;1
4;1
4;1
4;15
4;1
4;15
4;1
4;15
4;1
4;15
4;16
4;16
4;8
4;8
4;7
4;4
4;10
4;11
4;7
4;4
4;12
4;4
4;19
4;20
5;1
5;21
5;22
5;21
5;22
5;21
5;22
5;21
5;22
5;21
5;23
5;24
5;7
5;7
5;4
5;25
5;26
5;4
5;10
5;4
5;27
6;1
6;1
6;21
6;21
6;22
6;21
6;21
6;21
6;22
6;21
6;22
6;21
6;22
6;21
6;22
6;21
6;23
6;24
6;7
6;4
6;28
6;4
6;27
6;29
7;1
7;1
7;1
7;30
7;30
7;30
7;17
7;7
7;4
7;12
7;4
7;18
7;27
7;7
7;7
7;4
7;31
8;1
8;1
8;1
8;2
8;30
8;30
8;30
8;30
8;30
8;30
8;18
8;27
8;31
8;32
8;32
9;1
9;1
9;1
9;30
9;30
9;30
9;30
9;30
9;18
9;27
9;31
9;33
10;1
10;1
10;1
10;1
10;30
10;30
10;30
10;30
10;30
10;18
10;27
10;12
10;33
10;34
10;35
11;1
11;1
11;1
11;1
11;1
11;1
11;15
11;1
11;15
11;1
11;15
11;1
11;15
11;32
11;36
11;4
11;34
11;35
11;4
11;37
11;6
11;6
11;34
11;35
11;8
12;1
12;1
12;1
12;1
12;1
12;37
12;37
12;37
12;37
12;35
12;35
12;37
12;6
12;6
12;34
12;35
12;37
12;8
12;38
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;37
13;37
13;37
13;37
13;18
13;34
13;35
13;38
13;3
13;4
13;38
13;39
13;36
13;7
14;1
14;1
14;1
14;1
14;1
14;1
14;15
14;39
14;39
14;40
14;38
14;41
14;36
14;7
14;4
14;42
14;19
14;20
14;4
14;7
14;4
14;27
14;43
15;1
15;1
15;1
15;1
15;1
15;44
15;44
15;44
15;44
15;44
15;44
15;44
15;44
15;39
15;39
15;45
15;45
15;7
15;4
15;46
15;4
15;18
15;20
15;4
15;7
15;36
15;7
15;4
15;42
16;1
16;1
16;1
16;1
16;1
16;44
16;44
16;44
16;44
16;44
16;44
16;44
16;44
16;39
16;39
16;39
16;45
16;45
16;7
16;4
16;36
16;7
16;4
16;36
16;7
16;4
16;42
16;18
16;20
16;42
16;47
17;1
17;1
17;1
17;1
17;1
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;44
17;36
17;7
17;4
17;42
17;18
17;20
17;7
17;4
17;36
17;19
17;20
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;44
18;44
18;44
